Observation unit ID	Date	DoE	NumMainStems	PlantHeight	TubSizeN_12-20	TubSizeN_21-30	TubSizeN_31-40	TubSizeN_41-50	TubSizeN_51-60	TubSizeN_61-70	TubSizeW_12-20	TubSizeW_21-30	TubSizeW_31-40	TubSizeW_41-50	TubSizeW_51-60	TubSizeW_61-70	TubN_total_per_plant	TubW_total_per_plant
WUR:CE-FIN04-8-1701-A	2004-09-20	15	3		7	14	11	3			155.18	8.74	49.60	290.46	731.32	1372.17	35	2607.48
WUR:CE-FIN04-8-1701-B	2004-09-20	15	3		5	14	12	4			192.02	18.98	31.84	244.70	657.56	1270.41	35	2415.52
WUR:CE-FIN04-8-1701-C	2004-09-20	15	2		4	8	14				180.18	15.39	36.93	258.47	680.01	1301.54	26	2472.52
WUR:CE-FIN04-8-1702-A	2004-09-20	15	3		2	4	16	5			339.51	79.67	1.15	122.64	444.12	965.60	27	1952.69
WUR:CE-FIN04-8-1702-B	2004-09-20	18	4		8	12	7	1			100.00	0.25	90.25	380.25	870.25	1560.25	28	3001.25
WUR:CE-FIN04-8-1702-C	2004-09-20	17	5		8	13	14	4	1		191.82	18.92	31.92	244.92	657.92	1270.92	40	2416.44
WUR:CE-FIN04-8-1704-A	2004-09-20	15	2			8	7	5	1		361.91	90.70	0.23	109.75	419.27	928.80	21	1910.66
WUR:CE-FIN04-8-1704-B	2004-09-20	18	2		1	1	3	7			523.27	178.89	11.39	43.89	276.39	708.89	12	1742.72
WUR:CE-FIN04-8-1704-C	2004-09-20	15	4		5	7	14	2			202.55	22.39	27.75	233.11	638.46	1243.82	28	2368.09
WUR:CE-FIN04-8-1709-A	2004-09-20	14	2		6	5	12	2			185.50	16.97	34.57	252.17	669.77	1287.37	25	2446.38
WUR:CE-FIN04-8-1709-B	2004-09-20	14	2		8	6	8	3			145.44	6.55	55.35	304.15	752.95	1401.75	25	2666.21
WUR:CE-FIN04-8-1709-C	2004-09-20	14	3		10	6	5	2			86.17	0.05	104.40	408.74	913.09	1617.44	23	3129.88
WUR:CE-FIN04-8-1710-A	2004-09-20	18	5		5	7	11	1			167.38	11.82	43.07	274.32	705.57	1336.82	24	2538.96
WUR:CE-FIN04-8-1710-B	2004-09-20	18	4		22	12	5	1			36.30	12.08	181.58	551.08	1120.58	1890.08	40	3791.68
WUR:CE-FIN04-8-1710-C	2004-09-20	15	3		16	8	13	1			89.25	0.00	101.06	402.11	903.16	1604.21	38	3099.79
WUR:CE-FIN04-8-1712-A	2004-09-20	14	4		20	8	5				27.64	18.00	202.85	587.70	1172.54	1957.39	33	3966.12
WUR:CE-FIN04-8-1712-B	2004-09-20	14	3		10	6	5				54.13	4.59	147.45	490.31	1033.16	1776.02	21	3505.66
WUR:CE-FIN04-8-1712-C	2004-09-20	14	7		57	22	4	1			14.20	32.86	247.50	662.14	1276.79	2091.43	84	4324.91
WUR:CE-FIN04-8-1720-A	2004-09-20	14	4		11	16	3	2	1		87.68	0.02	102.75	405.47	908.20	1610.93	33	3115.04
WUR:CE-FIN04-8-1720-B	2004-09-20	14	4		10	10	11	1	2		151.15	7.81	51.92	296.04	740.16	1384.28	34	2631.36
WUR:CE-FIN04-8-1720-C	2004-09-20	14	5		22	10	6	4			61.73	2.70	135.56	468.41	1001.27	1734.13	42	3403.80
WUR:CE-FIN04-8-1721-A	2004-09-20	15	6		8	14	11	1			122.95	2.52	70.76	338.99	807.23	1475.46	34	2817.91
WUR:CE-FIN04-8-1721-B	2004-09-20	14	4		5	14	14	2			176.51	14.33	38.62	262.90	687.19	1311.47	35	2491.03
WUR:CE-FIN04-8-1721-C	2004-09-20	14	5		8	15	14	3			158.76	9.61	47.61	285.61	723.61	1361.61	40	2586.81
WUR:CE-FIN04-8-1722-A	2004-09-20	14	2			3	6				261.36	44.44	11.11	177.78	544.44	1111.11	9	2150.25
WUR:CE-FIN04-8-1722-B	2004-09-20	14	3		7	9	7	3			142.62	5.96	57.12	308.27	759.43	1410.58	26	2683.98
WUR:CE-FIN04-8-1722-C	2004-09-20	14	4		2	8	9	1	2		267.77	47.11	9.84	172.56	535.29	1098.02	22	2130.59
WUR:CE-FIN04-8-1728-A	2004-09-20	15	1		4	3	1	3			153.99	8.46	50.28	292.10	733.92	1375.74	11	2614.48
WUR:CE-FIN04-8-1728-B	2004-09-20	15	2		5	3	5	3			179.73	15.26	37.13	259.01	680.88	1302.76	16	2474.77
WUR:CE-FIN04-8-1728-C	2004-09-20	17	4		7	2	6	5			200.93	21.86	28.36	234.86	641.36	1247.86	20	2375.21
WUR:CE-FIN04-8-1729-A	2004-09-20	17	2			3	8	6	3		576.00	210.25	20.25	30.25	240.25	650.25	20	1727.25
WUR:CE-FIN04-8-1729-B	2004-09-20	17	2		2	1	5	6	1		465.12	145.60	4.27	62.94	321.60	780.27	15	1779.81
WUR:CE-FIN04-8-1729-C	2004-09-20	17	2			2	4	10	1		644.26	252.25	34.60	16.96	199.31	581.66	17	1729.04
WUR:CE-FIN04-8-1730-A	2004-09-20	15	3		30	20	5				27.32	18.26	203.71	589.17	1174.62	1960.07	55	3973.15
WUR:CE-FIN04-8-1730-B	2004-09-20	15	5		18	16	12				70.41	1.23	123.40	445.58	967.75	1689.92	46	3298.30
WUR:CE-FIN04-8-1730-C	2004-09-20	15	5		35	24	8				32.85	14.20	189.58	564.95	1140.32	1915.70	67	3857.59
WUR:CE-FIN04-8-1731-A	2004-09-20	18	3		5	7	8	3	1		213.28	26.05	23.97	221.89	619.80	1217.72	24	2322.71
WUR:CE-FIN04-8-1731-B	2004-09-20	17	2		3	5	3	4	2		317.68	69.28	2.81	136.34	469.87	1003.40	17	1999.38
WUR:CE-FIN04-8-1731-C	2004-09-20	17	3		6	9	15	4			212.82	25.89	24.13	222.36	620.60	1218.83	34	2324.62
WUR:CE-FIN04-8-1733-A	2004-09-20	15	2		8	15	17	1			150.81	7.73	52.12	296.51	740.90	1385.29	41	2633.37
WUR:CE-FIN04-8-1733-B	2004-09-20	19	5		6	9	20	3			220.29	28.54	21.70	214.85	608.01	1201.17	38	2294.56
WUR:CE-FIN04-8-1733-C	2004-09-20	20	2		3	10	13	1			196.00	20.25	30.25	240.25	650.25	1260.25	27	2397.25
WUR:CE-FIN04-8-1734-A	2004-09-20	17	2		3	4	10	1	1		252.64	40.89	13.00	185.10	557.21	1129.31	19	2178.16
WUR:CE-FIN04-8-1734-B	2004-09-20	15	2			4	6	2			318.03	69.44	2.78	136.11	469.44	1002.78	12	1998.58
WUR:CE-FIN04-8-1734-C	2004-09-20	19	2		1	3	12	2			319.02	69.91	2.69	135.46	468.24	1001.02	18	1996.34
WUR:CE-FIN04-8-1735-A	2004-09-20	14	7		11	10	9	5			142.63	5.97	57.11	308.25	759.40	1410.54	35	2683.90
WUR:CE-FIN04-8-1735-B	2004-09-20	15	3		3	6	9	3			233.65	33.47	17.76	202.05	586.33	1170.62	21	2243.88
WUR:CE-FIN04-8-1735-C	2004-09-20	15	4		3	7	12	2			224.38	30.02	20.44	210.85	601.27	1191.69	24	2278.65
WUR:CE-FIN04-8-1737-A	2004-09-20	19	2		8	5	2	4			115.85	1.60	76.33	351.07	825.81	1500.54	19	2871.19
WUR:CE-FIN04-8-1737-B	2004-09-20	15	5		9	7	3	7			162.56	10.56	45.56	280.56	715.56	1350.56	26	2565.38
WUR:CE-FIN04-8-1737-C	2004-09-20	31	3		4	1					3.61	57.76	309.76	761.76	1413.76	2265.76	5	4812.41
WUR:CE-FIN04-8-1738-A	2004-09-20	18	4		10	13	6				68.78	1.46	125.59	449.73	973.87	1698.01	29	3317.44
WUR:CE-FIN04-8-1738-B	2004-09-20	19	6		8	8	11	1			130.61	3.72	65.15	326.58	788.01	1449.43	28	2763.49
WUR:CE-FIN04-8-1738-C	2004-09-20	19	6		5	12	8				116.64	1.69	75.69	349.69	823.69	1497.69	25	2865.09
WUR:CE-FIN04-8-1739-A	2004-09-20	17	8		16	20	18	1			107.59	0.76	83.31	365.85	848.40	1530.94	55	2936.86
WUR:CE-FIN04-8-1739-B	2004-09-20	17	6		21	18	11	2			73.07	0.91	119.94	438.98	958.02	1677.06	52	3267.99
WUR:CE-FIN04-8-1739-C	2004-09-20	16	3		11	9	9	1			93.77	0.03	96.37	392.70	889.03	1585.37	30	3057.27
WUR:CE-FIN04-8-1740-A	2004-09-20	15	3		11	26	5				67.28	1.68	127.64	453.59	979.54	1705.49	42	3335.22
WUR:CE-FIN04-8-1740-B	2004-09-20	15	3		13	12	5	2			71.46	1.10	122.03	442.97	963.91	1684.85	32	3286.31
WUR:CE-FIN04-8-1740-C	2004-09-20	15	2		8	7	5				67.24	1.69	127.69	453.69	979.69	1705.69	20	3335.69
WUR:CE-FIN04-8-1741-A	2004-09-20	18	2		5	6	14	2			207.57	24.08	25.93	227.79	629.64	1231.49	27	2346.51
WUR:CE-FIN04-8-1741-B	2004-09-20	17	3		6	15	11				124.46	2.74	69.62	336.49	803.37	1470.24	32	2806.93
WUR:CE-FIN04-8-1741-C	2004-09-20	15	3		9	16	20	5			190.16	18.40	32.60	246.80	661.00	1275.20	50	2424.18
WUR:CE-FIN04-8-1742-A	2004-09-20	17	5			11	14	1			245.04	37.87	14.79	191.72	568.64	1145.56	26	2203.62
WUR:CE-FIN04-8-1742-B	2004-09-20	16	7		4	15	12	2			174.16	13.67	39.73	265.79	691.85	1317.91	33	2503.10
WUR:CE-FIN04-8-1742-C	2004-09-20	15	2		2	8	3	1			137.22	4.90	60.62	316.33	772.05	1427.76	14	2718.88
WUR:CE-FIN04-8-1743-A	2004-09-20	19	2			3	5	6			468.41	147.45	4.59	61.73	318.88	776.02	14	1777.09
WUR:CE-FIN04-8-1743-B	2004-09-20	16	2		2	7	7	4	2		330.58	75.37	1.74	128.10	454.46	980.83	22	1971.08
WUR:CE-FIN04-8-1743-C	2004-09-20	17	2		3	6	7				146.26	6.73	54.85	302.98	751.10	1399.23	16	2661.15
WUR:CE-FIN04-8-1745-A	2004-09-20	16	4		7	9	21	4			223.54	29.72	20.69	211.67	602.64	1193.62	41	2281.87
WUR:CE-FIN04-8-1745-B	2004-09-20	14	3		5	10	14	6			242.47	36.86	15.43	194.01	572.58	1151.15	35	2212.49
WUR:CE-FIN04-8-1745-C	2004-09-20	14	4		5	9	12	10			291.37	57.30	5.91	154.52	503.13	1051.74	36	2063.96
WUR:CE-FIN04-8-1751-A	2004-09-20	17	2		1	6	8	1			229.71	31.99	18.87	205.74	592.62	1179.49	16	2258.43
WUR:CE-FIN04-8-1751-B	2004-09-20	18	3		3	8	10	2			205.86	23.50	26.54	229.59	632.63	1235.68	23	2353.80
WUR:CE-FIN04-8-1751-C	2004-09-20	14	2		6	5	6	5	1		233.56	33.44	17.79	202.13	586.48	1170.83	23	2244.23
WUR:CE-FIN04-8-1756-A	2004-09-20	14	4		2	1	9	6			404.46	112.60	0.37	88.15	375.93	863.71	18	1845.21
WUR:CE-FIN04-8-1756-B	2004-09-20	14	5		2	3	8	7	2		456.40	140.75	3.47	66.20	328.93	791.65	22	1787.41
WUR:CE-FIN04-8-1756-C	2004-09-20	14	10		3	7	13	10			347.31	83.47	0.75	118.02	435.29	952.56	33	1937.41
WUR:CE-FIN04-8-1757-A	2004-09-20	17	6		4	1	8	3	4	1	482.95	155.66	6.13	56.61	307.08	757.56	21	1765.99
WUR:CE-FIN04-8-1757-B	2004-09-20	16	3			1	4	6			578.18	211.57	20.66	29.75	238.84	647.93	11	1726.94
WUR:CE-FIN04-8-1757-C	2004-09-20	16	3		3	3	3	7	3	1	532.46	184.28	12.78	41.28	269.78	698.28	20	1738.86
WUR:CE-FIN04-8-1759-A	2004-09-20	17	3			4	6	3	1	1	491.36	160.44	7.11	53.78	300.44	747.11	15	1760.25
WUR:CE-FIN04-8-1759-B	2004-09-20	19	4		3	4	7	2	1		257.89	43.02	11.84	180.67	549.49	1118.31	17	2161.21
WUR:CE-FIN04-8-1759-C	2004-09-20	17	3		4	5	3	3	3		302.37	62.23	4.46	146.68	488.90	1031.12	18	2035.77
WUR:CE-FIN04-8-1760-A	2004-09-20	18	5		1	2	7	6	3		563.44	202.69	17.95	33.21	248.48	663.74	19	1729.51
WUR:CE-FIN04-8-1760-B	2004-09-20	23	4		1	5	7	4	3		442.05	132.83	2.33	71.83	341.33	810.83	20	1801.18
WUR:CE-FIN04-8-1760-C	2004-09-20	18	3			1	8	5	2		600.25	225.00	25.00	25.00	225.00	625.00	16	1725.25
WUR:CE-FIN04-8-1761-A	2004-09-20	16	7		1	2	5	5	4		616.21	234.81	28.34	21.87	215.40	608.93	17	1725.55
WUR:CE-FIN04-8-1761-B	2004-09-20	14	4		5	2	3	3	2	2	409.47	115.25	0.54	85.83	371.13	856.42	17	1838.64
WUR:CE-FIN04-8-1761-C	2004-09-20	16	4			2	3	1	1	2	744.08	316.05	60.49	4.94	149.38	493.83	9	1768.77
WUR:CE-FIN04-8-1767-A	2004-09-20	14	3		1	3	5	6			408.04	114.49	0.49	86.49	372.49	858.49	15	1840.49
WUR:CE-FIN04-8-1767-B	2004-09-20	14	4		1	1	2	4	3	1	777.02	337.64	70.14	2.64	135.14	467.64	12	1790.22
WUR:CE-FIN04-8-1767-C	2004-09-20	17	5		1	2	2	1	1	2	630.57	243.71	31.48	19.26	207.04	594.82	9	1726.88
WUR:CE-FIN04-8-1768-A	2004-09-20	14	5		2	4	11	3	2		364.46	91.99	0.17	108.35	416.53	924.71	22	1906.21
WUR:CE-FIN04-8-1768-B	2004-09-20	14	8		2	4	7	6	3		456.40	140.75	3.47	66.20	328.93	791.65	22	1787.41
WUR:CE-FIN04-8-1768-C	2004-09-20	14	5		2	3	9	6			362.90	91.20	0.20	109.20	418.20	927.20	20	1908.92
WUR:CE-FIN04-8-1770-A	2004-09-20	14	3		3	3	1	3	3		384.76	102.32	0.01	97.71	395.40	893.09	13	1873.29
WUR:CE-FIN04-8-1770-B	2004-09-20	14	7		4	5	6	7			284.38	54.22	6.95	159.68	512.40	1065.13	22	2082.77
WUR:CE-FIN04-8-1770-C	2004-09-20	14	5		5	4	7	7	3	1	413.44	117.36	0.69	84.03	367.36	850.69	27	1833.58
WUR:CE-FIN04-8-1771-A	2004-09-20	16	4			1	3	6	1		668.93	267.77	40.50	13.22	185.95	558.68	11	1735.04
WUR:CE-FIN04-8-1771-B	2004-09-20	18	4		1	2	4	1	5		621.16	237.87	29.41	20.95	212.49	604.03	13	1725.90
WUR:CE-FIN04-8-1771-C	2004-09-20	17	4		3	3	5	2	3	2	500.02	165.41	8.19	50.96	293.74	736.52	18	1754.84
WUR:CE-FIN04-8-1772-A	2004-09-20	21	4		1	2	6	3	1		412.40	116.81	0.65	84.50	368.34	852.19	13	1834.89
WUR:CE-FIN04-8-1772-B	2004-09-20	24	4		6	6	5	3			147.62	7.02	54.02	301.02	748.02	1395.02	20	2652.74
WUR:CE-FIN04-8-1772-C	2004-09-20	17	5		1	8	3	4	2		339.17	79.51	1.17	122.84	444.51	966.17	18	1953.38
WUR:CE-FIN04-8-1773-A	2004-09-20	21	3		3	4	6	4	3		383.18	101.51	0.01	98.51	397.01	895.51	20	1875.71
WUR:CE-FIN04-8-1773-B	2004-09-20	21	3		2	5	11	6	1		366.34	92.93	0.13	107.33	414.53	921.73	25	1902.99
WUR:CE-FIN04-8-1773-C	2004-09-20	23	4		4	5	8	4			234.38	33.75	17.56	201.37	585.18	1168.99	21	2241.23
WUR:CE-FIN04-8-1774-A	2004-09-20	19	5			7	12	3			312.65	66.94	3.31	139.67	476.03	1012.40	22	2010.99
WUR:CE-FIN04-8-1774-B	2004-09-20	17	7		8	10	14	2			157.72	9.36	48.18	287.00	725.83	1364.65	34	2592.74
WUR:CE-FIN04-8-1774-C	2004-09-20	17	6		6	7	11	3			187.28	17.52	33.81	250.11	666.40	1282.70	27	2437.83
WUR:CE-FIN04-8-1558-A	2004-09-28	16	8		9	13	15	3	2		193.01	19.30	31.44	243.58	655.73	1267.87	42	2410.93
WUR:CE-FIN04-8-1558-B	2004-09-28	21	4			7	5	4	2		402.23	111.42	0.31	89.20	378.09	866.98	18	1848.21
WUR:CE-FIN04-8-1558-C	2004-09-28	18	4			7	8	7			380.25	100.00	0.00	100.00	400.00	900.00	22	1880.25
WUR:CE-FIN04-8-1559-A	2004-09-28	20	6				3	6	1		756.25	324.00	64.00	4.00	144.00	484.00	10	1776.25
WUR:CE-FIN04-8-1559-B	2004-09-28	15	5		3	2	7	8	1		421.23	121.52	1.05	80.57	360.10	839.62	21	1824.09
WUR:CE-FIN04-8-1559-C	2004-09-28	21	3			2	1	1	1	2	870.25	400.00	100.00	0.00	100.00	400.00	7	1870.25
WUR:CE-FIN04-8-1560-A	2004-09-28	16	4			8	7	3			279.63	52.16	7.72	163.27	518.83	1074.38	18	2095.99
WUR:CE-FIN04-8-1560-B	2004-09-28	16	4			6	6	9			438.01	130.61	2.04	73.47	344.90	816.33	21	1805.35
WUR:CE-FIN04-8-1560-C	2004-09-28	19	2			2	11	4	1		471.85	149.38	4.94	60.49	316.05	771.60	18	1774.32
WUR:CE-FIN04-8-1565-A	2004-09-28	15	4			7	14	2	2		364.81	92.16	0.16	108.16	416.16	924.16	25	1905.61
WUR:CE-FIN04-8-1565-B	2004-09-28	19	2			2	8	5			462.25	144.00	4.00	64.00	324.00	784.00	15	1782.25
WUR:CE-FIN04-8-1565-C	2004-09-28	17	4			8	11	7	5		501.90	166.49	8.43	50.36	292.30	734.24	31	1753.73
WUR:CE-FIN04-8-1566-A	2004-09-28	19	6			17	18	1			226.67	30.86	19.75	208.64	597.53	1186.42	36	2269.88
WUR:CE-FIN04-8-1566-B	2004-09-28	19	4			13	13	1			226.67	30.86	19.75	208.64	597.53	1186.42	27	2269.88
WUR:CE-FIN04-8-1566-C	2004-09-28	19	3		4	13	14	4			216.09	27.04	23.04	219.04	615.04	1211.04	35	2311.29
WUR:CE-FIN04-8-1567-A	2004-09-28	30	3			6	5	1			235.11	34.03	17.36	200.69	584.03	1167.36	12	2238.58
WUR:CE-FIN04-8-1567-B	2004-09-28	30	3		4	7	6	3			184.96	16.81	34.81	252.81	670.81	1288.81	20	2449.01
WUR:CE-FIN04-8-1567-C	2004-09-28	52	1		1						0.00	90.25	380.25	870.25	1560.25	2450.25	1	5351.25
WUR:CE-FIN04-8-1569-A	2004-09-28	18	3		1	7	8	2	2		324.90	72.68	2.18	131.68	461.18	990.68	20	1983.28
WUR:CE-FIN04-8-1569-B	2004-09-28	17	4			7	12	4	1		364.17	91.84	0.17	108.51	416.84	925.17	24	1906.71
WUR:CE-FIN04-8-1569-C	2004-09-28	18	4			7	8	5			342.25	81.00	1.00	121.00	441.00	961.00	20	1947.25
WUR:CE-FIN04-8-1570-A	2004-09-28	28	3		1	6	7				191.03	18.67	32.25	245.82	659.39	1272.96	14	2420.12
WUR:CE-FIN04-8-1570-B	2004-09-28	24	2			4	5	2			312.65	66.94	3.31	139.67	476.03	1012.40	11	2010.99
WUR:CE-FIN04-8-1570-C	2004-09-28	26	2		2	1	8	1			264.06	45.56	10.56	175.56	540.56	1105.56	12	2141.88
WUR:CE-FIN04-8-1571-A	2004-09-28	15	4		4	20	17	1			172.11	13.10	40.72	268.34	695.95	1323.57	42	2513.79
WUR:CE-FIN04-8-1571-B	2004-09-28	17	2		1	3	7	6			404.72	112.73	0.38	88.03	375.68	863.32	17	1844.86
WUR:CE-FIN04-8-1571-C	2004-09-28	17	4		1	13	9	2	2		261.96	44.69	10.99	177.28	543.58	1109.88	27	2148.38
WUR:CE-FIN04-8-1579-A	2004-09-28	14	3		4	4	10	8	7		510.35	171.37	9.55	47.74	285.92	724.10	33	1749.03
WUR:CE-FIN04-8-1579-B	2004-09-28	14	1		2	4	7	3	1		316.63	68.79	2.91	137.03	471.15	1005.26	17	2001.77
WUR:CE-FIN04-8-1579-C	2004-09-28	14	4			11	8	4	4		394.83	107.54	0.14	92.73	385.32	877.91	27	1858.48
WUR:CE-FIN04-8-1580-A	2004-09-28	16	3		1	13	6	1			165.31	11.27	44.13	276.98	709.84	1342.70	21	2550.23
WUR:CE-FIN04-8-1580-B	2004-09-28	16	1		1	7	11				218.73	27.98	22.19	216.40	610.61	1204.82	19	2300.73
WUR:CE-FIN04-8-1580-C	2004-09-28	17	3		2	8	5	2	1		228.35	31.48	19.26	207.04	594.82	1182.60	18	2263.55
WUR:CE-FIN04-8-1582-A	2004-09-28	17	3		2	5	8	3	1		304.41	63.16	4.21	145.27	486.32	1027.37	19	2030.74
WUR:CE-FIN04-8-1582-B	2004-09-28	15	4		3	10	11	4	4	2	405.31	113.05	0.40	87.75	375.11	862.46	34	1844.08
WUR:CE-FIN04-8-1582-C	2004-09-28	15	4		5	7	9	6			240.82	36.22	15.85	195.48	575.11	1154.74	27	2218.23
WUR:CE-FIN04-8-1583-A	2004-09-28	17	6		33	37	10	1			50.57	5.71	153.48	501.26	1049.04	1796.82	81	3556.88
WUR:CE-FIN04-8-1583-B	2004-09-28	15	5		11	11	5	1			68.36	1.52	126.16	450.80	975.45	1700.09	28	3322.38
WUR:CE-FIN04-8-1583-C	2004-09-28	17	7		16	32	9				70.77	1.18	122.94	444.69	966.45	1688.20	57	3294.23
WUR:CE-FIN04-8-1584-A	2004-09-28	14	2		1	11	6	2			196.70	20.48	29.98	239.48	648.98	1258.48	20	2394.08
WUR:CE-FIN04-8-1584-B	2004-09-28	14	7		25	18	13	1			63.44	2.36	133.06	463.76	994.46	1725.16	57	3382.24
WUR:CE-FIN04-8-1584-C	2004-09-28	14	4		23	14	9	3	2		87.11	0.03	103.36	406.69	910.03	1613.36	51	3120.58
WUR:CE-FIN04-8-1587-A	2004-09-28	17	4			10	6	1	1		243.71	37.35	15.12	192.90	570.68	1148.46	18	2208.21
WUR:CE-FIN04-8-1587-B	2004-09-28	14	2		1	11	15	1			232.02	32.86	18.21	203.57	588.93	1174.29	28	2249.88
WUR:CE-FIN04-8-1587-C	2004-09-28	17	3		3	19	11				143.27	6.10	56.71	307.31	757.92	1408.52	33	2679.83
WUR:CE-FIN04-8-1589-A	2004-09-28	15	2			11	12	5	2		354.69	87.11	0.44	113.78	427.11	940.44	30	1923.58
WUR:CE-FIN04-8-1589-B	2004-09-28	15	3			8	12	4	1		349.69	84.64	0.64	116.64	432.64	948.64	25	1932.89
WUR:CE-FIN04-8-1589-C	2004-09-28	15	3		1	4	11	1	1		319.02	69.91	2.69	135.46	468.24	1001.02	18	1996.34
WUR:CE-FIN04-8-1594-A	2004-09-28	14	6		24	18	16	1			75.45	0.66	116.93	433.20	949.48	1665.75	59	3241.48
WUR:CE-FIN04-8-1594-B	2004-09-28	14	4		18	25	7	1			62.60	2.52	134.29	466.05	997.82	1729.58	51	3392.86
WUR:CE-FIN04-8-1594-C	2004-09-28	14	3		11	15	16	3			145.60	6.59	55.25	303.92	752.59	1401.25	45	2665.21
WUR:CE-FIN04-8-1599-A	2004-09-28	19	1		3	12	6	1			140.21	5.48	58.66	311.84	765.03	1418.21	22	2699.42
WUR:CE-FIN04-8-1599-B	2004-09-28	16	4		8	15	9	4			146.68	6.82	54.60	302.37	750.15	1397.93	36	2658.55
WUR:CE-FIN04-8-1599-C	2004-09-28	14	3		9	14	6	3			111.90	1.16	79.60	358.04	836.47	1514.91	32	2902.08
WUR:CE-FIN04-8-1604-A	2004-09-28	29	3		1	2	1	1			184.96	16.81	34.81	252.81	670.81	1288.81	5	2449.01
WUR:CE-FIN04-8-1604-B	2004-09-28	14	8		8	9	14	10	1	1	298.16	60.33	4.98	149.64	494.29	1038.94	43	2046.34
WUR:CE-FIN04-8-1604-C	2004-09-28	14	2			4	4	4	1		442.62	133.14	2.37	71.60	340.83	810.06	13	1800.61
WUR:CE-FIN04-8-1616-A	2004-09-28	14	3		3	5	6	4	1		287.21	55.46	6.52	157.57	508.62	1059.67	19	2075.06
WUR:CE-FIN04-8-1616-B	2004-09-28	15	7		7	13	8	6			180.27	15.42	36.89	258.36	679.83	1301.30	34	2472.06
WUR:CE-FIN04-8-1616-C	2004-09-28	16	6		5	3	9	8			309.76	65.61	3.61	141.61	479.61	1017.61	25	2017.81
WUR:CE-FIN04-8-1617-A	2004-09-28	14	2		4	4	10	4			254.55	41.66	12.57	183.48	554.39	1125.30	22	2171.94
WUR:CE-FIN04-8-1617-B	2004-09-28	15	4		4	14	19	3			219.04	28.09	22.09	216.09	610.09	1204.09	40	2299.49
WUR:CE-FIN04-8-1617-C	2004-09-28	17	3		5	13	12				142.01	5.84	57.51	309.17	760.84	1412.51	30	2687.88
WUR:CE-FIN04-8-1618-A	2004-09-28	17	4		5	7	9	5			224.42	30.04	20.42	210.81	601.19	1191.58	26	2278.46
WUR:CE-FIN04-8-1618-B	2004-09-28	17	5		4	6	18	10			342.25	81.00	1.00	121.00	441.00	961.00	38	1947.25
WUR:CE-FIN04-8-1618-C	2004-09-28	18	4			5	10	8			432.82	127.79	1.70	75.61	349.53	823.44	23	1810.89
WUR:CE-FIN04-8-1621-A	2004-09-28	17	2		2	2	3	5			351.56	85.56	0.56	115.56	430.56	945.56	12	1929.38
WUR:CE-FIN04-8-1621-B	2004-09-28	16	4		2	4	10	2	1		304.41	63.16	4.21	145.27	486.32	1027.37	19	2030.74
WUR:CE-FIN04-8-1621-C	2004-09-28	15	4		3	9	5	8	3	1	409.71	115.38	0.55	85.72	370.89	856.07	29	1838.32
WUR:CE-FIN04-8-1623-A	2004-09-28	24	2		1	1	2	8			562.09	201.88	17.71	33.54	249.38	665.21	12	1729.80
WUR:CE-FIN04-8-1623-B	2004-09-28	21	2		4	6	5	2	1		197.56	20.75	29.64	238.53	647.42	1256.31	18	2390.21
WUR:CE-FIN04-8-1623-C	2004-09-28	21	4		1	3	9	4			358.77	89.14	0.31	111.49	422.67	933.84	17	1916.21
WUR:CE-FIN04-8-1630-A	2004-09-28	23	1			2	6	1			338.15	79.01	1.23	123.46	445.68	967.90	9	1955.44
WUR:CE-FIN04-8-1630-B	2004-09-28	20	2		5	7	10	3	1		224.42	30.04	20.42	210.81	601.19	1191.58	26	2278.46
WUR:CE-FIN04-8-1630-C	2004-09-28	21	6		6	16	9	5			174.09	13.65	39.76	265.87	691.98	1318.09	36	2503.45
WUR:CE-FIN04-8-1643-A	2004-09-28	17	2		2	5	5	2			212.33	25.72	24.29	222.86	621.43	1220.01	14	2326.64
WUR:CE-FIN04-8-1643-B	2004-09-28	15	5		4	3	4	4	1		272.25	49.00	9.00	169.00	529.00	1089.00	16	2117.25
WUR:CE-FIN04-8-1643-C	2004-09-28	18	2		2	3	4	2			226.37	30.75	19.84	208.93	598.02	1187.12	11	2271.04
WUR:CE-FIN04-8-1648-A	2004-09-28	15	2		7	13	12	6			197.85	20.85	29.53	238.21	646.90	1255.58	38	2388.92
WUR:CE-FIN04-8-1648-B	2004-09-28	14	5		18	15	18	2			108.67	0.85	82.36	363.87	845.38	1526.89	53	2928.04
WUR:CE-FIN04-8-1648-C	2004-09-28	14	4		16	17	7	3			80.79	0.26	110.49	420.73	930.96	1641.19	43	3184.43
WUR:CE-FIN04-8-1653-A	2004-09-28	17	12		10	27	19				125.36	2.88	68.95	335.02	801.09	1467.16	56	2800.46
WUR:CE-FIN04-8-1653-B	2004-09-28	17	5		4	15	6				107.74	0.77	83.17	365.57	847.97	1530.37	25	2935.62
WUR:CE-FIN04-8-1653-C	2004-09-28	17	3		2	7	3	1			141.24	5.69	57.99	310.30	762.61	1414.92	13	2692.75
WUR:CE-FIN04-8-1659-A	2004-09-28	14	3		6	6	7	5			201.88	22.17	28.00	233.84	639.67	1245.50	24	2371.05
WUR:CE-FIN04-8-1659-B	2004-09-28	14	2			5	7	3			330.03	75.11	1.78	128.44	455.11	981.78	15	1972.25
